  0.000000000000000E+000 -0.285737653580607      -0.375780430530928     
  9.775171065493646E-003 -0.314555189777944      -0.333175986726380     
  1.955034213098729E-002 -0.316560454775223      -0.305243583421516     
  2.932551319648094E-002 -0.282122831563737      -0.312531926678682     
  3.910068426197458E-002 -0.242977471569060      -0.330550278888644     
  4.887585532746823E-002 -0.228183712851775      -0.322707171329893     
  5.865102639296188E-002 -0.226264141692810      -0.311232610408104     
  6.842619745845552E-002 -0.224176651873594      -0.317779746824728     
  7.820136852394917E-002 -0.235500206186686      -0.313474849779659     
  8.797653958944282E-002 -0.246722410048475      -0.285176564036613     
  9.775171065493646E-002 -0.261879955146706      -0.268561760590146     
  0.107526881720430      -0.263125100809097      -0.268892964895594     
  0.117302052785924      -0.231327891768797      -0.274857566492481     
  0.127077223851417      -0.212961479378106      -0.272976763657337     
  0.136852394916911      -0.208961362325157      -0.255069107470525     
  0.146627565982405      -0.212507401360534      -0.235764991489020     
  0.156402737047898      -0.235697911474561      -0.216837936025469     
  0.166177908113392      -0.246965650830145      -0.212280737900676     
  0.175953079178886      -0.241802704663821      -0.231023131278500     
  0.185728250244379      -0.231628005993871      -0.264817222598330     
  0.195503421309873      -0.217839406148497      -0.282418844665160     
  0.205278592375367      -0.203837872093597      -0.265413178463670     
  0.215053763440860      -0.212488714480057      -0.240211612488278     
  0.224828934506354      -0.223313097298493      -0.226016870513536     
  0.234604105571848      -0.214997247895571      -0.226620809673258     
  0.244379276637341      -0.211541751673314      -0.229254112767110     
  0.254154447702835      -0.221360541401583      -0.221775368379578     
  0.263929618768328      -0.221378203418979      -0.211771333625299     
  0.273704789833822      -0.210274487630510      -0.216064823288298     
  0.283479960899316      -0.203701730122969      -0.225148992172357     
  0.293255131964809      -0.203985157229983      -0.219380471298824     
  0.303030303030303      -0.191836775232691      -0.213667856061090     
  0.312805474095797      -0.171512623567163      -0.221418848543062     
  0.322580645161290      -0.154344694099424      -0.240833280245429     
  0.332355816226784      -0.127825618381390      -0.251197418166944     
  0.342130987292278      -0.110355159826715      -0.243998903474208     
  0.351906158357771      -0.113876081288586      -0.217330027088666     
  0.361681329423265      -0.113575211106042      -0.173066644233893     
  0.371456500488759      -0.106110676651155      -0.147114403209500     
  0.381231671554252      -0.113065797967066      -0.164250647128976     
  0.391006842619746      -0.149286265855356      -0.181579147352944     
  0.400782013685239      -0.176819628458724      -0.180641442671319     
  0.410557184750733      -0.166203915595692      -0.174885010930276     
  0.420332355816227      -0.151877399401413      -0.168493916854083     
  0.430107526881720      -0.141219193202382      -0.163465835588283     
  0.439882697947214      -0.137246337433074      -0.164507734012377     
  0.449657869012708      -0.139247209775730      -0.186806577001199     
  0.459433040078201      -0.120824092946990      -0.211536410252789     
  0.469208211143695      -0.101230160270419      -0.195238694481003     
  0.478983382209189      -8.553271754680755E-002 -0.163617431458643     
  0.488758553274682      -8.588028566173342E-002 -0.163010652100696     
  0.498533724340176      -0.111233021407604      -0.162749508338957     
  0.508308895405670      -0.131461665772637      -0.136252250693355     
  0.518084066471163      -0.150393384850194      -0.113170793225200     
  0.527859237536657      -0.163207770314092      -0.108933476321678     
  0.537634408602151      -0.159914993900370      -0.111869049261613     
  0.547409579667644      -0.168763709481583      -0.106162833523636     
  0.557184750733138      -0.174907058530909      -8.888867254831394E-002
