  0.000000000000000E+000  0.483222082880535       0.515975788982464     
  9.775171065493646E-003  0.479570154686489       0.512022927433728     
  1.955034213098729E-002  0.475080729723935       0.507508524133126     
  2.932551319648094E-002  0.470761205173575       0.503107001410011     
  3.910068426197458E-002  0.466812577961752       0.498593638928290     
  4.887585532746823E-002  0.463138718633924       0.494042261269120     
  5.865102639296188E-002  0.459557572118520       0.489596885978751     
  6.842619745845552E-002  0.456006927319116       0.485187050945200     
  7.820136852394917E-002  0.452421950288783       0.480777586476100     
  8.797653958944282E-002  0.448737481201748       0.476538675541117     
  9.775171065493646E-002  0.444934671441515       0.472530361201395     
  0.107526881720430       0.441062172513028       0.468612597483461     
  0.117302052785924       0.437349366176414       0.464674911151687     
  0.127077223851417       0.433891996037117       0.460727998907564     
  0.136852394916911       0.430554098199726       0.456888423819725     
  0.146627565982405       0.427228473552224       0.453241231999240     
  0.156402737047898       0.423782125974497       0.449791298862236     
  0.166177908113392       0.420177212746479       0.446466445552717     
  0.175953079178886       0.416552208015954       0.443082460603835     
  0.185728250244379       0.413011807481877       0.439451798816495     
  0.195503421309873       0.409598065955479       0.435579930167885     
  0.205278592375367       0.406329586861243       0.431715031661509     
  0.215053763440860       0.403096598625747       0.428066196774278     
  0.224828934506354       0.399777666639483       0.424619581479337     
  0.234604105571848       0.396455619418061       0.421248958815295     
  0.244379276637341       0.393200153584961       0.417871981962652     
  0.254154447702835       0.389922538820087       0.414528057491585     
  0.263929618768328       0.386605703727308       0.411278854239351     
  0.273704789833822       0.383351812078655       0.408066739637623     
  0.283479960899316       0.380192980048627       0.404798324782439     
  0.293255131964809       0.377073459399851       0.401522693806343     
  0.303030303030303       0.374020410012173       0.398312072485339     
  0.312805474095797       0.371134463513975       0.395100290013247     
  0.322580645161290       0.368440067873888       0.391764442936785     
  0.332355816226784       0.365967420580222       0.388291663660467     
  0.342130987292278       0.363717925020068       0.384811926542667     
  0.351906158357771       0.361544688392337       0.381506134941603     
  0.361681329423265       0.359363725128664       0.378555352249261     
  0.371456500488759       0.357228659854007       0.375955990184110     
  0.381231671554252       0.355103961827244       0.373407875712042     
  0.391006842619746       0.352776050811024       0.370699394813674     
  0.400782013685239       0.350144278165251       0.367918806132584     
  0.410557184750733       0.347437481939930       0.365178858375678     
  0.420332355816227       0.344860176458742       0.362506125716435     
  0.430107526881720       0.342412493244840       0.359896970323438     
  0.439882697947214       0.340043754992157       0.357314986542291     
  0.449657869012708       0.337692018515815       0.354626536235799     
  0.459433040078201       0.335427840425409       0.351715764760763     
  0.469208211143695       0.333356699155445       0.348771233137940     
  0.478983382209189       0.331465209481323       0.346068278570933     
  0.488758553274682       0.329655846798167       0.343530132571813     
